Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,GapToPrev,Is_Following,CleanMax,Slipstream_Delta,Dirty_Air_Tax
0 days 01:58:36.693000,SAI,55,0 days 00:01:22.524000,43.0,2.0,,,0 days 00:00:27.104000,0 days 00:00:28.036000,0 days 00:00:27.384000,0 days 01:57:41.335000,0 days 01:58:09.371000,0 days 01:58:36.755000,,320.0,316.0,327.0,False,HARD,13.0,True,Williams,0 days 01:57:14.169000,,1,14.0,False,,False,True,1.26,0,350.0,0.0,2.7339999999999947
0 days 01:59:59.216000,SAI,55,0 days 00:01:22.523000,44.0,2.0,,,0 days 00:00:27.199000,0 days 00:00:27.988000,0 days 00:00:27.336000,0 days 01:59:03.954000,0 days 01:59:31.942000,0 days 01:59:59.278000,316.0,319.0,317.0,328.0,False,HARD,14.0,True,Williams,0 days 01:58:36.693000,,1,14.0,False,,False,True,1.356,0,350.0,0.0,2.73299999999999
0 days 02:01:21.539000,SAI,55,0 days 00:01:22.323000,45.0,2.0,,,0 days 00:00:27.105000,0 days 00:00:27.989000,0 days 00:00:27.229000,0 days 02:00:26.383000,0 days 02:00:54.372000,0 days 02:01:21.601000,318.0,322.0,317.0,327.0,True,HARD,15.0,True,Williams,0 days 01:59:59.216000,,1,14.0,False,,False,True,1.349,0,350.0,0.0,2.532999999999987
0 days 02:02:43.640000,SAI,55,0 days 00:01:22.101000,46.0,2.0,,,0 days 00:00:27.104000,0 days 00:00:27.841000,0 days 00:00:27.156000,0 days 02:01:48.705000,0 days 02:02:16.546000,0 days 02:02:43.702000,,322.0,318.0,329.0,True,HARD,16.0,True,Williams,0 days 02:01:21.539000,,1,14.0,False,,False,True,1.317,0,350.0,0.0,2.310999999999993
0 days 02:04:05.380000,SAI,55,0 days 00:01:21.740000,47.0,2.0,,,0 days 00:00:27.018000,0 days 00:00:27.591000,0 days 00:00:27.131000,0 days 02:03:10.720000,0 days 02:03:38.311000,0 days 02:04:05.442000,331.0,332.0,319.0,330.0,True,HARD,17.0,True,Williams,0 days 02:02:43.640000,,1,14.0,False,,False,True,0.848,1,350.0,-20.0,1.9499999999999886
0 days 02:05:27.744000,SAI,55,0 days 00:01:22.364000,48.0,2.0,,,0 days 00:00:27.079000,0 days 00:00:27.997000,0 days 00:00:27.288000,0 days 02:04:32.521000,0 days 02:05:00.518000,0 days 02:05:27.806000,317.0,330.0,318.0,340.0,False,HARD,18.0,True,Williams,0 days 02:04:05.380000,,1,14.0,False,,False,True,0.973,1,350.0,-10.0,2.573999999999998
0 days 02:06:49.899000,SAI,55,0 days 00:01:22.155000,49.0,2.0,,,0 days 00:00:26.997000,0 days 00:00:27.982000,0 days 00:00:27.176000,0 days 02:05:54.803000,0 days 02:06:22.785000,0 days 02:06:49.961000,318.0,328.0,318.0,339.0,False,HARD,19.0,True,Williams,0 days 02:05:27.744000,,1,13.0,False,,False,True,0.859,1,350.0,-11.0,2.364999999999995
0 days 02:08:12.278000,SAI,55,0 days 00:01:22.379000,50.0,2.0,,,0 days 00:00:27.103000,0 days 00:00:27.993000,0 days 00:00:27.283000,0 days 02:07:17.064000,0 days 02:07:45.057000,0 days 02:08:12.340000,317.0,328.0,317.0,,False,HARD,20.0,True,Williams,0 days 02:06:49.899000,,1,12.0,False,,False,True,0.927,1,350.0,,2.5889999999999986
0 days 02:09:34.476000,SAI,55,0 days 00:01:22.198000,51.0,2.0,,,0 days 00:00:27.086000,0 days 00:00:27.920000,0 days 00:00:27.192000,0 days 02:08:39.426000,0 days 02:09:07.346000,0 days 02:09:34.538000,316.0,328.0,319.0,340.0,False,HARD,21.0,True,Williams,0 days 02:08:12.278000,,1,12.0,False,,False,True,0.899,1,350.0,-10.0,2.407999999999987
0 days 02:10:56.524000,SAI,55,0 days 00:01:22.048000,52.0,2.0,,,0 days 00:00:27.123000,0 days 00:00:27.863000,0 days 00:00:27.062000,0 days 02:10:01.661000,0 days 02:10:29.524000,0 days 02:10:56.586000,318.0,328.0,319.0,338.0,False,HARD,22.0,True,Williams,0 days 02:09:34.476000,,1,11.0,False,,False,True,0.732,1,350.0,-12.0,2.2579999999999956
0 days 02:12:18.906000,SAI,55,0 days 00:01:22.382000,53.0,2.0,,,0 days 00:00:27.146000,0 days 00:00:28.159000,0 days 00:00:27.077000,0 days 02:11:23.732000,0 days 02:11:51.891000,0 days 02:12:18.968000,317.0,328.0,319.0,339.0,False,HARD,23.0,True,Williams,0 days 02:10:56.524000,,1,11.0,False,,False,True,0.578,1,350.0,-11.0,2.5919999999999987
0 days 00:59:22.026000,BEA,87,0 days 00:01:31.914000,1.0,1.0,,,,0 days 00:00:31.002000,0 days 00:00:29.046000,,0 days 00:58:53.389000,0 days 00:59:22.254000,320.0,324.0,315.0,271.0,False,MEDIUM,1.0,True,Haas F1 Team,0 days 00:57:49.893000,,1,11.0,False,,False,False,0.228,1,354.0,-83.0,10.094000000000008
0 days 01:00:47.697000,BEA,87,0 days 00:01:25.671000,2.0,1.0,,,0 days 00:00:27.910000,0 days 00:00:29.363000,0 days 00:00:28.398000,0 days 00:59:49.980000,0 days 01:00:19.343000,0 days 01:00:47.741000,,342.0,314.0,325.0,True,MEDIUM,2.0,True,Haas F1 Team,0 days 00:59:22.026000,,1,11.0,False,,False,True,0.446,1,354.0,-29.0,3.8510000000000133
0 days 01:02:13.117000,BEA,87,0 days 00:01:25.420000,3.0,1.0,,,0 days 00:00:27.504000,0 days 00:00:29.406000,0 days 00:00:28.510000,0 days 01:01:15.245000,0 days 01:01:44.651000,0 days 01:02:13.161000,318.0,343.0,313.0,345.0,True,MEDIUM,3.0,True,Haas F1 Team,0 days 01:00:47.697000,,1,11.0,False,,False,True,0.405,1,354.0,-9.0,3.6000000000000085
0 days 01:03:38.002000,BEA,87,0 days 00:01:24.885000,4.0,1.0,,,0 days 00:00:27.563000,0 days 00:00:29.162000,0 days 00:00:28.160000,0 days 01:02:40.724000,0 days 01:03:09.886000,0 days 01:03:38.046000,320.0,344.0,315.0,339.0,True,MEDIUM,4.0,True,Haas F1 Team,0 days 01:02:13.117000,,1,11.0,False,,False,True,0.449,1,354.0,-15.0,3.065000000000012
0 days 01:05:02.831000,BEA,87,0 days 00:01:24.829000,5.0,1.0,,,0 days 00:00:27.591000,0 days 00:00:29.143000,0 days 00:00:28.095000,0 days 01:04:05.637000,0 days 01:04:34.780000,0 days 01:05:02.875000,319.0,338.0,315.0,331.0,True,MEDIUM,5.0,True,Haas F1 Team,0 days 01:03:38.002000,,1,11.0,False,,False,True,0.628,1,354.0,-23.0,3.0090000000000003
0 days 01:06:27.576000,BEA,87,0 days 00:01:24.745000,6.0,1.0,,,0 days 00:00:27.447000,0 days 00:00:29.068000,0 days 00:00:28.230000,0 days 01:05:30.322000,0 days 01:05:59.390000,0 days 01:06:27.620000,320.0,339.0,316.0,341.0,True,MEDIUM,6.0,True,Haas F1 Team,0 days 01:05:02.831000,,1,11.0,False,,False,True,0.293,1,354.0,-13.0,2.9250000000000114
0 days 01:07:52.201000,BEA,87,0 days 00:01:24.625000,7.0,1.0,,,0 days 00:00:27.633000,0 days 00:00:28.919000,0 days 00:00:28.073000,0 days 01:06:55.253000,0 days 01:07:24.172000,0 days 01:07:52.245000,322.0,338.0,316.0,360.0,True,MEDIUM,7.0,True,Haas F1 Team,0 days 01:06:27.576000,,1,11.0,False,,False,True,0.417,1,354.0,6.0,2.805000000000007
0 days 01:09:16.695000,BEA,87,0 days 00:01:24.494000,8.0,1.0,,,0 days 00:00:27.518000,0 days 00:00:28.916000,0 days 00:00:28.060000,0 days 01:08:19.763000,0 days 01:08:48.679000,0 days 01:09:16.739000,318.0,338.0,314.0,319.0,True,MEDIUM,8.0,True,Haas F1 Team,0 days 01:07:52.201000,,1,11.0,False,,False,True,0.513,1,354.0,-35.0,2.6740000000000066
0 days 01:10:41.215000,BEA,87,0 days 00:01:24.520000,9.0,1.0,,,0 days 00:00:27.649000,0 days 00:00:28.879000,0 days 00:00:27.992000,0 days 01:09:44.388000,0 days 01:10:13.267000,0 days 01:10:41.259000,316.0,335.0,315.0,334.0,False,MEDIUM,9.0,True,Haas F1 Team,0 days 01:09:16.695000,,1,11.0,False,,False,True,0.467,1,354.0,-20.0,2.700000000000003
0 days 01:12:05.749000,BEA,87,0 days 00:01:24.534000,10.0,1.0,,,0 days 00:00:27.517000,0 days 00:00:28.930000,0 days 00:00:28.087000,0 days 01:11:08.776000,0 days 01:11:37.706000,0 days 01:12:05.793000,321.0,338.0,314.0,342.0,False,MEDIUM,10.0,True,Haas F1 Team,0 days 01:10:41.215000,,1,11.0,False,,False,True,0.43,1,354.0,-12.0,2.714000000000013
0 days 01:13:30.411000,BEA,87,0 days 00:01:24.662000,11.0,1.0,,,0 days 00:00:27.558000,0 days 00:00:28.962000,0 days 00:00:28.142000,0 days 01:12:33.351000,0 days 01:13:02.313000,0 days 01:13:30.455000,320.0,336.0,315.0,327.0,False,MEDIUM,11.0,True,Haas F1 Team,0 days 01:12:05.749000,,1,11.0,False,,False,True,0.582,1,354.0,-27.0,2.842000000000013
0 days 01:14:54.970000,BEA,87,0 days 00:01:24.559000,12.0,1.0,,,0 days 00:00:27.460000,0 days 00:00:28.875000,0 days 00:00:28.224000,0 days 01:13:57.915000,0 days 01:14:26.790000,0 days 01:14:55.014000,317.0,334.0,313.0,339.0,False,MEDIUM,12.0,True,Haas F1 Team,0 days 01:13:30.411000,,1,11.0,False,,False,True,0.694,1,354.0,-15.0,2.7390000000000043
0 days 01:16:19.393000,BEA,87,0 days 00:01:24.423000,13.0,1.0,,,0 days 00:00:27.367000,0 days 00:00:28.796000,0 days 00:00:28.260000,0 days 01:15:22.381000,0 days 01:15:51.177000,0 days 01:16:19.437000,318.0,335.0,314.0,344.0,True,MEDIUM,13.0,True,Haas F1 Team,0 days 01:14:54.970000,,1,11.0,False,,False,True,0.582,1,354.0,-10.0,2.6030000000000086
0 days 01:17:43.689000,BEA,87,0 days 00:01:24.296000,14.0,1.0,,,0 days 00:00:27.316000,0 days 00:00:28.816000,0 days 00:00:28.164000,0 days 01:16:46.753000,0 days 01:17:15.569000,0 days 01:17:43.733000,,337.0,314.0,343.0,True,MEDIUM,14.0,True,Haas F1 Team,0 days 01:16:19.393000,,1,11.0,False,,False,True,0.496,1,354.0,-11.0,2.4760000000000133
0 days 01:19:08.203000,BEA,87,0 days 00:01:24.514000,15.0,1.0,,,0 days 00:00:27.446000,0 days 00:00:28.876000,0 days 00:00:28.192000,0 days 01:18:11.179000,0 days 01:18:40.055000,0 days 01:19:08.247000,,335.0,315.0,341.0,False,MEDIUM,15.0,True,Haas F1 Team,0 days 01:17:43.689000,,1,11.0,False,,False,True,0.554,1,354.0,-13.0,2.6940000000000026
0 days 01:20:32.588000,BEA,87,0 days 00:01:24.385000,16.0,1.0,,,0 days 00:00:27.353000,0 days 00:00:28.837000,0 days 00:00:28.195000,0 days 01:19:35.600000,0 days 01:20:04.437000,0 days 01:20:32.632000,319.0,338.0,315.0,346.0,False,MEDIUM,16.0,True,Haas F1 Team,0 days 01:19:08.203000,,1,11.0,False,,False,True,0.423,1,354.0,-8.0,2.565000000000012
0 days 01:21:56.889000,BEA,87,0 days 00:01:24.301000,17.0,1.0,,,0 days 00:00:27.359000,0 days 00:00:28.903000,0 days 00:00:28.039000,0 days 01:20:59.991000,0 days 01:21:28.894000,0 days 01:21:56.933000,320.0,339.0,314.0,340.0,False,MEDIUM,17.0,True,Haas F1 Team,0 days 01:20:32.588000,,1,11.0,False,,False,True,0.497,1,354.0,-14.0,2.4810000000000088
0 days 01:23:26.322000,BEA,87,0 days 00:01:29.433000,18.0,1.0,,0 days 01:23:22.731000,0 days 00:00:27.608000,0 days 00:00:29.019000,0 days 00:00:32.806000,0 days 01:22:24.541000,0 days 01:22:53.560000,0 days 01:23:26.366000,318.0,338.0,,346.0,False,MEDIUM,18.0,True,Haas F1 Team,0 days 01:21:56.889000,,1,16.0,False,,False,False,0.43,1,354.0,-8.0,7.613000000000014
0 days 01:25:11.091000,BEA,87,0 days 00:01:44.769000,19.0,2.0,0 days 01:23:47.902000,,0 days 00:00:48.769000,0 days 00:00:28.528000,0 days 00:00:27.472000,0 days 01:24:15.135000,0 days 01:24:43.663000,0 days 01:25:11.135000,310.0,315.0,312.0,279.0,False,HARD,1.0,True,Haas F1 Team,0 days 01:23:26.322000,,1,19.0,False,,False,False,2.461,0,354.0,0.0,22.949000000000012
0 days 01:26:34.119000,BEA,87,0 days 00:01:23.028000,20.0,2.0,,,0 days 00:00:27.144000,0 days 00:00:28.301000,0 days 00:00:27.583000,0 days 01:25:38.279000,0 days 01:26:06.580000,0 days 01:26:34.163000,337.0,318.0,312.0,322.0,True,HARD,2.0,True,Haas F1 Team,0 days 01:25:11.091000,,1,18.0,False,,False,True,1.725,0,354.0,0.0,1.2080000000000126
0 days 01:27:58.237000,BEA,87,0 days 00:01:24.118000,21.0,2.0,,,0 days 00:00:27.540000,0 days 00:00:28.684000,0 days 00:00:27.894000,0 days 01:27:01.703000,0 days 01:27:30.387000,0 days 01:27:58.281000,310.0,334.0,314.0,321.0,False,HARD,3.0,True,Haas F1 Team,0 days 01:26:34.119000,,1,18.0,False,,False,True,0.71,1,354.0,-33.0,2.298000000000002
0 days 01:29:22.711000,BEA,87,0 days 00:01:24.474000,22.0,2.0,,,0 days 00:00:27.316000,0 days 00:00:29.081000,0 days 00:00:28.077000,0 days 01:28:25.597000,0 days 01:28:54.678000,0 days 01:29:22.755000,322.0,339.0,316.0,338.0,False,HARD,4.0,True,Haas F1 Team,0 days 01:27:58.237000,,1,18.0,False,,False,True,0.382,1,354.0,-16.0,2.6540000000000106
0 days 01:30:46.972000,BEA,87,0 days 00:01:24.261000,23.0,2.0,,,0 days 00:00:27.431000,0 days 00:00:28.887000,0 days 00:00:27.943000,0 days 01:29:50.186000,0 days 01:30:19.073000,0 days 01:30:47.016000,,328.0,316.0,342.0,False,HARD,5.0,True,Haas F1 Team,0 days 01:29:22.711000,,1,18.0,False,,False,True,0.478,1,354.0,-12.0,2.4410000000000025
0 days 01:32:11.090000,BEA,87,0 days 00:01:24.118000,24.0,2.0,,,0 days 00:00:27.383000,0 days 00:00:28.820000,0 days 00:00:27.915000,0 days 01:31:14.399000,0 days 01:31:43.219000,0 days 01:32:11.134000,320.0,333.0,315.0,341.0,False,HARD,6.0,True,Haas F1 Team,0 days 01:30:46.972000,,1,17.0,False,,False,True,0.411,1,354.0,-13.0,2.298000000000002
0 days 01:33:35.042000,BEA,87,0 days 00:01:23.952000,25.0,2.0,,,0 days 00:00:27.441000,0 days 00:00:28.721000,0 days 00:00:27.790000,0 days 01:32:38.575000,0 days 01:33:07.296000,0 days 01:33:35.086000,326.0,318.0,312.0,354.0,False,HARD,7.0,True,Haas F1 Team,0 days 01:32:11.090000,,1,16.0,False,,False,True,1.829,0,354.0,0.0,2.132000000000005
0 days 01:34:58.921000,BEA,87,0 days 00:01:23.879000,26.0,2.0,,,0 days 00:00:27.541000,0 days 00:00:28.680000,0 days 00:00:27.658000,0 days 01:34:02.627000,0 days 01:34:31.307000,0 days 01:34:58.965000,314.0,318.0,312.0,322.0,False,HARD,8.0,True,Haas F1 Team,0 days 01:33:35.042000,,1,16.0,False,,False,True,1.735,0,354.0,0.0,2.0590000000000117
0 days 01:36:22.435000,BEA,87,0 days 00:01:23.514000,27.0,2.0,,,0 days 00:00:27.516000,0 days 00:00:28.459000,0 days 00:00:27.539000,0 days 01:35:26.481000,0 days 01:35:54.940000,0 days 01:36:22.479000,315.0,318.0,312.0,323.0,False,HARD,9.0,True,Haas F1 Team,0 days 01:34:58.921000,,1,16.0,False,,False,True,2.057,0,354.0,0.0,1.6940000000000026
0 days 01:37:45.769000,BEA,87,0 days 00:01:23.334000,28.0,2.0,,,0 days 00:00:27.560000,0 days 00:00:28.317000,0 days 00:00:27.457000,0 days 01:36:50.039000,0 days 01:37:18.356000,0 days 01:37:45.813000,312.0,317.0,312.0,321.0,False,HARD,10.0,True,Haas F1 Team,0 days 01:36:22.435000,,1,16.0,False,,False,True,2.41,0,354.0,0.0,1.51400000000001
0 days 01:39:09.137000,BEA,87,0 days 00:01:23.368000,29.0,2.0,,,0 days 00:00:27.529000,0 days 00:00:28.255000,0 days 00:00:27.584000,0 days 01:38:13.342000,0 days 01:38:41.597000,0 days 01:39:09.181000,313.0,320.0,313.0,318.0,False,HARD,11.0,True,Haas F1 Team,0 days 01:37:45.769000,,1,16.0,False,,False,True,2.061,0,354.0,0.0,1.5480000000000018
0 days 01:40:32.357000,BEA,87,0 days 00:01:23.220000,30.0,2.0,,,0 days 00:00:27.439000,0 days 00:00:28.228000,0 days 00:00:27.553000,0 days 01:39:36.620000,0 days 01:40:04.848000,0 days 01:40:32.401000,,319.0,313.0,322.0,False,HARD,12.0,True,Haas F1 Team,0 days 01:39:09.137000,,1,16.0,False,,False,True,1.938,0,354.0,0.0,1.4000000000000057
0 days 01:41:55.539000,BEA,87,0 days 00:01:23.182000,31.0,2.0,,,0 days 00:00:27.433000,0 days 00:00:28.307000,0 days 00:00:27.442000,0 days 01:40:59.834000,0 days 01:41:28.141000,0 days 01:41:55.583000,315.0,318.0,313.0,,False,HARD,13.0,True,Haas F1 Team,0 days 01:40:32.357000,,1,15.0,False,,False,True,2.112,0,354.0,0.0,1.362000000000009
0 days 01:43:18.721000,BEA,87,0 days 00:01:23.182000,32.0,2.0,,,0 days 00:00:27.417000,0 days 00:00:28.210000,0 days 00:00:27.555000,0 days 01:42:23,0 days 01:42:51.210000,0 days 01:43:18.765000,,317.0,313.0,321.0,False,HARD,14.0,True,Haas F1 Team,0 days 01:41:55.539000,,1,15.0,False,,False,True,2.254,0,354.0,0.0,1.362000000000009
0 days 01:44:41.776000,BEA,87,0 days 00:01:23.055000,33.0,2.0,,,0 days 00:00:27.384000,0 days 00:00:28.342000,0 days 00:00:27.329000,0 days 01:43:46.149000,0 days 01:44:14.491000,0 days 01:44:41.820000,314.0,317.0,313.0,322.0,False,HARD,15.0,True,Haas F1 Team,0 days 01:43:18.721000,,1,14.0,False,,False,True,2.066,0,354.0,0.0,1.2350000000000136
0 days 01:46:04.687000,BEA,87,0 days 00:01:22.911000,34.0,2.0,,,0 days 00:00:27.450000,0 days 00:00:28.099000,0 days 00:00:27.362000,0 days 01:45:09.270000,0 days 01:45:37.369000,0 days 01:46:04.731000,313.0,318.0,313.0,321.0,True,HARD,16.0,True,Haas F1 Team,0 days 01:44:41.776000,,1,13.0,False,,False,True,2.158,0,354.0,0.0,1.0910000000000082
0 days 01:47:27.623000,BEA,87,0 days 00:01:22.936000,35.0,2.0,,,0 days 00:00:27.334000,0 days 00:00:28.095000,0 days 00:00:27.507000,0 days 01:46:32.065000,0 days 01:47:00.160000,0 days 01:47:27.667000,315.0,319.0,313.0,322.0,False,HARD,17.0,True,Haas F1 Team,0 days 01:46:04.687000,,1,13.0,False,,False,True,2.216,0,354.0,0.0,1.1160000000000139
0 days 01:48:50.268000,BEA,87,0 days 00:01:22.645000,36.0,2.0,,,0 days 00:00:27.266000,0 days 00:00:28.111000,0 days 00:00:27.268000,0 days 01:47:54.933000,0 days 01:48:23.044000,0 days 01:48:50.312000,,319.0,314.0,321.0,True,HARD,18.0,True,Haas F1 Team,0 days 01:47:27.623000,,1,13.0,False,,False,True,2.371,0,354.0,0.0,0.8250000000000028
0 days 01:50:12.849000,BEA,87,0 days 00:01:22.581000,37.0,2.0,,,0 days 00:00:27.261000,0 days 00:00:27.989000,0 days 00:00:27.331000,0 days 01:49:17.573000,0 days 01:49:45.562000,0 days 01:50:12.893000,314.0,320.0,313.0,322.0,True,HARD,19.0,True,Haas F1 Team,0 days 01:48:50.268000,,1,13.0,False,,False,True,2.137,0,354.0,0.0,0.7610000000000099
0 days 01:51:35.652000,BEA,87,0 days 00:01:22.803000,38.0,2.0,,,0 days 00:00:27.282000,0 days 00:00:28.055000,0 days 00:00:27.466000,0 days 01:50:40.175000,0 days 01:51:08.230000,0 days 01:51:35.696000,,321.0,314.0,,False,HARD,20.0,True,Haas F1 Team,0 days 01:50:12.849000,,1,13.0,False,,False,True,2.403,0,354.0,0.0,0.9830000000000041
0 days 01:52:58.838000,BEA,87,0 days 00:01:23.186000,39.0,2.0,,,0 days 00:00:27.245000,0 days 00:00:28.098000,0 days 00:00:27.843000,0 days 01:52:02.941000,0 days 01:52:31.039000,0 days 01:52:58.882000,,323.0,314.0,323.0,False,HARD,21.0,True,Haas F1 Team,0 days 01:51:35.652000,,1,13.0,False,,False,True,2.651,0,354.0,0.0,1.3660000000000139
0 days 01:54:32.352000,BEA,87,0 days 00:01:33.514000,40.0,2.0,,,0 days 00:00:27.542000,0 days 00:00:38.305000,0 days 00:00:27.667000,0 days 01:53:26.424000,0 days 01:54:04.729000,0 days 01:54:32.396000,327.0,323.0,313.0,340.0,False,HARD,22.0,True,Haas F1 Team,0 days 01:52:58.838000,,12,15.0,True,TRACK LIMITS AT TURN 5 LAP 40 ,False,True,3.403,0,354.0,0.0,11.694000000000003
0 days 01:55:55.278000,BEA,87,0 days 00:01:22.926000,41.0,2.0,,,0 days 00:00:27.259000,0 days 00:00:28.228000,0 days 00:00:27.439000,0 days 01:54:59.655000,0 days 01:55:27.883000,0 days 01:55:55.322000,314.0,319.0,314.0,322.0,False,HARD,23.0,True,Haas F1 Team,0 days 01:54:32.352000,,1,15.0,False,,False,True,3.591,0,354.0,0.0,1.1060000000000088
0 days 01:57:18.098000,BEA,87,0 days 00:01:22.820000,42.0,2.0,,,0 days 00:00:27.263000,0 days 00:00:28.126000,0 days 00:00:27.431000,0 days 01:56:22.585000,0 days 01:56:50.711000,0 days 01:57:18.142000,313.0,318.0,313.0,321.0,False,HARD,24.0,True,Haas F1 Team,0 days 01:55:55.278000,,1,15.0,False,,False,True,3.929,0,354.0,0.0,1.0
0 days 01:58:40.616000,BEA,87,0 days 00:01:22.518000,43.0,2.0,,,0 days 00:00:27.262000,0 days 00:00:27.902000,0 days 00:00:27.354000,0 days 01:57:45.404000,0 days 01:58:13.306000,0 days 01:58:40.660000,311.0,317.0,313.0,320.0,True,HARD,25.0,True,Haas F1 Team,0 days 01:57:18.098000,,1,15.0,False,,False,True,3.923,0,354.0,0.0,0.6980000000000075
0 days 02:00:03.325000,BEA,87,0 days 00:01:22.709000,44.0,2.0,,,0 days 00:00:27.278000,0 days 00:00:28.181000,0 days 00:00:27.250000,0 days 01:59:07.938000,0 days 01:59:36.119000,0 days 02:00:03.369000,312.0,317.0,314.0,,False,HARD,26.0,True,Haas F1 Team,0 days 01:58:40.616000,,1,15.0,False,,False,True,4.109,0,354.0,0.0,0.88900000000001
0 days 02:01:25.941000,BEA,87,0 days 00:01:22.616000,45.0,2.0,,,0 days 00:00:27.365000,0 days 00:00:27.991000,0 days 00:00:27.260000,0 days 02:00:30.734000,0 days 02:00:58.725000,0 days 02:01:25.985000,,317.0,314.0,319.0,False,HARD,27.0,True,Haas F1 Team,0 days 02:00:03.325000,,1,15.0,False,,False,True,4.402,0,354.0,0.0,0.7960000000000065
0 days 02:02:48.260000,BEA,87,0 days 00:01:22.319000,46.0,2.0,,,0 days 00:00:27.229000,0 days 00:00:27.835000,0 days 00:00:27.255000,0 days 02:01:53.214000,0 days 02:02:21.049000,0 days 02:02:48.304000,313.0,318.0,314.0,321.0,True,HARD,28.0,True,Haas F1 Team,0 days 02:01:25.941000,,1,15.0,False,,False,True,4.62,0,354.0,0.0,0.49900000000000944
0 days 02:04:10.663000,BEA,87,0 days 00:01:22.403000,47.0,2.0,,,0 days 00:00:27.241000,0 days 00:00:27.917000,0 days 00:00:27.245000,0 days 02:03:15.545000,0 days 02:03:43.462000,0 days 02:04:10.707000,315.0,319.0,314.0,,False,HARD,29.0,True,Haas F1 Team,0 days 02:02:48.260000,,1,15.0,False,,False,True,5.283,0,354.0,0.0,0.5830000000000126
0 days 02:05:33.041000,BEA,87,0 days 00:01:22.378000,48.0,2.0,,,0 days 00:00:27.155000,0 days 00:00:27.998000,0 days 00:00:27.225000,0 days 02:04:37.862000,0 days 02:05:05.860000,0 days 02:05:33.085000,314.0,318.0,314.0,,False,HARD,30.0,True,Haas F1 Team,0 days 02:04:10.663000,,1,15.0,False,,False,True,5.297,0,354.0,0.0,0.5580000000000069
0 days 02:06:55.552000,BEA,87,0 days 00:01:22.511000,49.0,2.0,,,0 days 00:00:27.404000,0 days 00:00:27.884000,0 days 00:00:27.223000,0 days 02:06:00.489000,0 days 02:06:28.373000,0 days 02:06:55.596000,315.0,320.0,315.0,323.0,False,HARD,31.0,True,Haas F1 Team,0 days 02:05:33.041000,,1,15.0,False,,False,True,3.36,0,354.0,0.0,0.6910000000000025
0 days 02:08:17.618000,BEA,87,0 days 00:01:22.066000,50.0,2.0,,,0 days 00:00:27.136000,0 days 00:00:27.738000,0 days 00:00:27.192000,0 days 02:07:22.732000,0 days 02:07:50.470000,0 days 02:08:17.662000,316.0,320.0,314.0,,True,HARD,32.0,True,Haas F1 Team,0 days 02:06:55.552000,,1,13.0,False,,False,True,5.34,0,354.0,0.0,0.24600000000000932
0 days 02:09:39.746000,BEA,87,0 days 00:01:22.128000,51.0,2.0,,,0 days 00:00:27.166000,0 days 00:00:27.837000,0 days 00:00:27.125000,0 days 02:08:44.828000,0 days 02:09:12.665000,0 days 02:09:39.790000,315.0,319.0,316.0,322.0,False,HARD,33.0,True,Haas F1 Team,0 days 02:08:17.618000,,1,13.0,False,,False,True,5.27,0,354.0,0.0,0.30800000000000693
0 days 02:11:01.905000,BEA,87,0 days 00:01:22.159000,52.0,2.0,,,0 days 00:00:27.198000,0 days 00:00:27.797000,0 days 00:00:27.164000,0 days 02:10:06.988000,0 days 02:10:34.785000,0 days 02:11:01.949000,,319.0,314.0,324.0,False,HARD,34.0,True,Haas F1 Team,0 days 02:09:39.746000,,1,12.0,False,,False,True,5.381,0,354.0,0.0,0.33900000000001285
0 days 02:12:23.725000,BEA,87,0 days 00:01:21.820000,53.0,2.0,,,0 days 00:00:27.055000,0 days 00:00:27.796000,0 days 00:00:26.969000,0 days 02:11:29.004000,0 days 02:11:56.800000,0 days 02:12:23.769000,316.0,329.0,309.0,323.0,True,HARD,35.0,True,Haas F1 Team,0 days 02:11:01.905000,,1,12.0,False,,False,True,4.819,0,354.0,0.0,0.0
0 days 00:59:21.390000,TSU,22,0 days 00:01:31.278000,1.0,1.0,,,,0 days 00:00:31.382000,0 days 00:00:28.985000,,0 days 00:58:52.596000,0 days 00:59:21.660000,337.0,326.0,311.0,257.0,False,MEDIUM,1.0,True,Red Bull Racing,0 days 00:57:49.893000,,1,9.0,False,,False,False,0.788,1,355.0,-98.0,10.097999999999999
